stkcd_01,year,coname_cn_01,prvn_01,pftn_01,indusb_01,indcodeb_01,isam,pannrsm,repat,relation,trasub,direction,coname_cn_02,prvn_02,pftn_02,corebs,period
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,111556735.9,0.515984,1,12,1,2,广州市明兴电缆有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,2599596.79,0.01202393,1,10,1,2,广东云舜综合能源科技有限公司,广东省,,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,360608.35,0.001667924,1,12,1,2,南京电气(集团)高新材料有限公司,江苏省,南京市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,138532.12,0.698271913,3,12,1,2,白云明德(北京)国际工程管理有限公司,北京市,,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,2506146.26,0.011591692,1,12,1,2,广州明德电力技术有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,59860.68,0.301728087,3,12,1,2,广州市世科高新技术有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,7829203.55,0.036212459,1,12,1,2,南京电气(集团)智能电力设备有限公司,江苏省,南京市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,21762049.31,0.270003174,1,6,1,1,广州东芝白云电器设备有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,3899348.35,0.048379471,1,6,1,1,广州东芝白云自动化系统有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,8075724.77,0.100196047,1,7,1,1,广州东芝白云菱机电力电子有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,13137.45,0.011226727,3,12,1,1,广州市世科高新技术有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1132075.49,0.967425404,3,7,1,1,东芝白云真空开关管(锦州)有限公司,辽宁省,锦州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,6862256.28,0.085140464,1,12,1,1,广州市扬新技术研究有限责任公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,71283.19,0.000884415,1,12,1,1,浙江桂容谐平科技有限责任公司,浙江省,,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,654516.62,0.008120631,1,12,1,1,荣信汇科电气股份有限公司,辽宁省,鞍山市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,7042792.9,0.087380394,1,12,1,1,白云明德(北京)国际工程管理有限公司,北京市,,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,2132716.85,0.026460758,1,10,1,1,广东云舜综合能源科技有限公司,广东省,,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,6113.22,0.005224108,3,12,1,1,广州干线新通科技有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,44035.41,0.00054635,1,12,1,1,广州致新电力科技有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,26748384.09,0.331868957,1,12,1,1,南京电气电力工程有限公司,江苏省,南京市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,236283.2,0.002931581,1,12,1,1,南京电气(集团)智能电力设备有限公司,江苏省,南京市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1518246.7,0.018836986,1,12,1,1,广州明德电力技术有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,18867.93,0.016123761,3,12,1,1,广东达裕实业有限公司,广东省,,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,277646.82,0.56867871,7,12,1,2,广州市世科高新技术企业孵化器有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,43250.02,0.088585079,7,12,1,2,广州市世科高新技术有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,56713.32,0.000262316,1,12,1,2,广州市世科高新技术企业孵化器有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,21801.04,0.000100836,1,12,1,2,广州市世科高新技术有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,675060.57,0.104352883,7,6,1,1,广州东芝白云自动化系统有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,3555145.04,0.549564961,7,7,1,1,广州东芝白云菱机电力电子有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1647026.21,0.254602241,7,6,1,1,广州东芝白云电器设备有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,591785.11,0.091479914,7,12,1,1,广州干线新通科技有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,93191.26,0.00115623,1,6,1,1,广州东芝白云自动化系统有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1291099.77,0.01601876,1,7,1,1,广州东芝白云菱机电力电子有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,126441.55,0.001568769,1,6,1,1,广州东芝白云电器设备有限公司,广东省,广州市,,During-COVID
603861,2022,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,40864.81,0.000507012,1,12,1,1,广州干线新通科技有限公司,广东省,广州市,,During-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,118423905.5,0.376233549,1,6,1,2,广州东芝白云电器设备有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,323.9,1.03E-06,1,7,1,2,广州东芝白云菱机电力电子有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,737291.2,0.002342379,1,6,1,2,广州东芝白云自动化系统有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,59523724.88,0.189107277,1,12,1,2,广州市扬新技术研究有限责任公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,9469732.75,0.030085405,1,12,1,2,南京电气高压套管有限公司,江苏省,南京市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,460177,0.001461985,1,12,1,2,浙江桂容谐平科技有限责任公司,浙江省,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,3122654.88,0.009920696,1,4,1,2,白云电气集团有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,49826.55,0.000158299,1,7,1,2,东芝白云真空开关管(锦州)有限公司,辽宁省,锦州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,11829495.37,0.037582387,1,12,1,2,广州干线新通科技有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1953132.48,0.006205115,1,12,1,2,广州致新电力科技有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,97032602.89,0.308273236,1,12,1,2,广州市明兴电缆有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,5973.46,1.90E-05,1,12,1,2,南京电气(江西)电瓷有限公司,江苏省,南京市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1757686.18,0.005584181,1,12,1,2,南京电气(集团)高新材料有限公司,江苏省,南京市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,203589.68,0.000646806,1,12,1,2,广州明德电力技术有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,814.17,2.59E-06,1,12,1,2,南京电气绝缘子有限公司,江苏省,南京市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,4771470.71,0.015158995,1,12,1,2,广州云谷数字科技有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,28089,1,3,12,1,2,广州市会贤居餐饮管理服务有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,4507862.45,0.147360965,1,6,1,1,广州东芝白云电器设备有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1127586.29,0.036860531,1,6,1,1,广州东芝白云自动化系统有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,497858.88,0.01627489,1,7,1,1,广州东芝白云菱机电力电子有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,36522.43,0.593826083,3,12,1,1,广州市世科高新技术有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,2507900.89,0.081982691,1,12,1,1,广州市扬新技术研究有限责任公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,116123.9,0.003796063,1,12,1,1,浙江桂容谐平科技有限责任公司,浙江省,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,651548.69,0.021298974,1,12,1,1,荣信汇科电气股份有限公司,辽宁省,鞍山市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,390424.79,0.012762895,1,12,1,1,白云明德(北京)国际工程管理有限公司,北京市,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,6113.22,0.099396165,3,12,1,1,广州干线新通科技有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,10933638.6,0.357418078,1,12,1,1,广州致新电力科技有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,5589288.71,0.182712535,1,12,1,1,南京电气电力工程有限公司,江苏省,南京市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,560038.05,0.018307512,1,12,1,1,广州明德电力技术有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,704084.93,0.023016371,1,7,1,1,广州大湾区轨道交通产业投资集团有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,329203.55,0.010761587,1,12,1,1,江西云滕智慧能源有限公司,江西省,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,20626.15,0.000674264,1,12,1,1,南京电气绝缘子有限公司,江苏省,南京市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,18867.93,0.306777752,3,12,1,1,广东达裕实业有限公司,广东省,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,675060.56,0.090516406,7,6,1,1,广州东芝白云自动化系统有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,3530212.2,0.473353268,7,7,1,1,广州东芝白云菱机电力电子有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1647026.21,0.220843732,7,6,1,1,广州东芝白云电器设备有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1101456.9,0.147690335,7,12,1,1,广州干线新通科技有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,443553.39,0.059474455,7,12,1,1,珈云新材料(徐州)有限公司,江苏省,徐州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,60571.44,0.008121803,7,12,1,1,广州市明兴电缆有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,105051.62,0.003434113,1,6,1,1,广州东芝白云自动化系统有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,1517710.36,0.049613595,1,7,1,1,广州东芝白云菱机电力电子有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,191321.19,0.006254245,1,6,1,1,广州东芝白云电器设备有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,92263.49,0.003016072,1,12,1,1,广州干线新通科技有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,246119.21,0.008045579,1,12,1,1,珈云新材料(徐州)有限公司,江苏省,徐州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,155434.6,0.907155343,7,12,1,2,广东达裕实业有限公司,广东省,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,15908.27,0.092844657,7,6,1,2,广州东芝白云自动化系统有限公司,广东省,广州市,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,315929.21,0.001003709,1,10,1,2,山东网聪信息科技有限公司,山东省,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,501962.66,0.016409041,1,10,1,1,广东云舜综合能源科技有限公司,广东省,,,Post-COVID
603861,2023,广州白云电器设备股份有限公司,广东省,广州市,电气机械和器材制造业,C38,5103353.1,0.016213387,1,10,1,2,广东云舜综合能源科技有限公司,广东省,,,Post-COVID
603863,2019,广东松炀再生资源股份有限公司,广东省,汕头市,造纸和纸制品业,C22,93295.25,1,7,3,1,2,广东松炀塑胶玩具有限公司,广东省,,,Pre-COVID
603863,2020,广东松炀再生资源股份有限公司,广东省,汕头市,造纸和纸制品业,C22,93295.25,1,7,3,1,1,广东松炀塑胶玩具有限公司,广东省,,,During-COVID
603863,2022,广东松炀再生资源股份有限公司,广东省,汕头市,造纸和纸制品业,C22,24854.26,1,7,12,1,1,汕头华投地产开发有限公司,广东省,汕头市,,During-COVID
603882,2017,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,5532292.51,1,1,12,1,2,广州阳普医疗科技股份有限公司,广东省,广州市,,Pre-COVID
603882,2017,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,1638540,1,3,7,1,1,坤育(北京)健康管理有限公司,北京市,,,Pre-COVID
603882,2019,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,1700046.04,1,1,3,1,2,广州市金圻睿生物科技有限责任公司,广东省,广州市,,Pre-COVID
603882,2019,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,6888.22,0.66976973,3,3,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,Pre-COVID
603882,2019,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,3396.24,0.33023027,3,7,1,1,广东金域未来生物技术有限公司,广东省,,,Pre-COVID
603882,2019,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,536905.65,1,8,7,1,1,广东金域未来生物技术有限公司,广东省,,,Pre-COVID
603882,2019,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,536905.65,1,7,7,1,1,广东金域未来生物技术有限公司,广东省,,,Pre-COVID
603882,2019,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,29000000,1,13,3,1,1,广州佳鉴生物技术有限公司,广东省,广州市,,Pre-COVID
603882,2020,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,18073718.95,1,1,3,1,2,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2020,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,89456.68,0.849888259,3,3,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2020,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,15800.31,0.150111741,3,3,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2020,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,230067.64,1,7,7,1,1,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,60740565.51,0.845712353,1,12,1,2,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,7113213.26,0.099039781,1,12,1,2,天津天海新域生物科技有限公司,天津市,,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,3968000,0.055247866,1,12,1,2,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,308899.14,0.102884912,3,12,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,2066,0.000688122,3,12,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,191803.26,1,7,12,1,1,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,4790.38,0.00159553,3,12,1,1,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2021,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,2686620,0.894831437,3,12,1,1,广州金域公益基金会,广东省,广州市,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,190689702,0.868493027,1,3,1,2,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,6250124.37,0.028466086,1,7,1,2,天津天海新域生物科技有限公司,天津市,,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,22624057.43,0.103040887,1,6,1,2,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,1468260.42,0.417941599,3,3,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,4774.27,0.001359,3,3,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,224301.02,0.5,7,6,1,1,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,3881.9,0.001104986,3,6,1,1,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,3600108.36,1,1,6,1,1,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,1272959.63,0.36234906,3,10,1,1,广州金域公益基金会,广东省,广州市,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,5773.6,0.00164346,3,7,1,1,天津天海新域生物科技有限公司,天津市,,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,757425.75,0.215601895,3,7,1,1,广州科金金域创业投资合伙企业(有限合伙),广东省,广州市,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,224301.02,0.5,7,6,1,1,广东金域未来生物技术有限公司,广东省,,,During-COVID
603882,2022,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,22491136.93,1,9,10,1,1,广州金域公益基金会,广东省,广州市,,During-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,6914360,1,9,10,1,1,广州金域公益基金会,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,22161.61,1,13,11,1,1,"广州鑫鸿域投资咨询合伙企业(有限合伙),广州鑫泓瑞投资咨询合伙企业(有限合伙),广州鑫墁利投资咨询有限公司,谢江涛",广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,14945580.78,0.048841823,1,2,1,2,天津天海新域生物科技有限公司,天津市,,服务业,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,2372463.38,0.007753157,1,6,1,2,广东金域未来生物技术有限公司,广东省,,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,274253791.1,0.896255238,1,3,1,2,广州市金圻睿生物科技有限责任公司,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,14427816.93,0.047149782,1,7,1,2,广州金墁利医药科技有限公司,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,2526546.63,0.537462946,3,3,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,13218.98,0.002812025,3,6,1,1,广东金域未来生物技术有限公司,广东省,,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,1009567.47,0.041663036,1,6,1,1,广东金域未来生物技术有限公司,广东省,,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,33396.23,0.007104257,3,2,1,1,天津天海新域生物科技有限公司,天津市,,服务业,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,6564.16,0.00139637,3,7,1,1,广州华医再生科技有限公司,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,1112449.81,0.236647345,3,10,1,1,广州金域公益基金会,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,757425.73,0.161124382,3,7,1,1,广州科金金域创业投资合伙企业(有限合伙),广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,23222163.1,0.958336964,1,7,1,1,广州金墁利医药科技有限公司,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,251274.4,0.053452676,3,7,1,1,广州金墁利医药科技有限公司,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,124949.39,0.20975176,7,10,1,1,广州金域公益基金会,广东省,广州市,,Post-COVID
603882,2023,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,470751.88,0.79024824,7,6,1,1,广东金域未来生物技术有限公司,广东省,,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,8245826.41,1,9,10,1,1,广州金域公益基金会,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,318092634,0.859496351,1,3,1,2,广州市金圻睿生物科技有限责任公司,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,51999261.91,0.140503649,1,7,1,2,广州金墁利医药科技有限公司,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,3153140.55,0.534105674,3,3,1,1,广州市金圻睿生物科技有限责任公司,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,3889.5,0.000658836,3,6,1,1,广东金域未来生物技术有限公司,广东省,,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,92358.59,0.001442876,1,6,1,1,广东金域未来生物技术有限公司,广东省,,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,382549.24,0.753793611,7,6,1,1,广东金域未来生物技术有限公司,广东省,,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,3433.97,0.000581675,3,7,1,1,广州华医再生科技有限公司,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,1757320.27,0.297669804,3,10,1,1,广州金域公益基金会,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,124949.41,0.246206389,7,10,1,1,广州金域公益基金会,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,757425.73,0.128299191,3,7,1,1,广州科金金域创业投资合伙企业(有限合伙),广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,63917698.72,0.998557124,1,7,1,1,广州金墁利医药科技有限公司,广东省,广州市,,Post-COVID
603882,2024,广州金域医学检验集团股份有限公司,广东省,广州市,卫生,Q83,228379.29,0.03868482,3,7,1,1,广州金墁利医药科技有限公司,广东省,广州市,,Post-COVID
603898,2017,广州好莱客创意家居股份有限公司,广东省,广州市,家具制造业,C21,1603773.6,1,19,7,1,2,北京创想明天科技有限公司,北京市,,,Pre-COVID
603898,2018,广州好莱客创意家居股份有限公司,广东省,广州市,家具制造业,C21,2678113.22,0.605269156,3,7,1,2,北京创想明天科技有限公司,北京市,,,Pre-COVID
